01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2010,Santiago do Cacém,Município,Menos de 25 anos,,, pessoas,,146.3
2010,Santiago do Cacém,Município,Total,,, pessoas,,1109.8
2010,Santo Tirso,Município,25-34,,, pessoas,,1133.1
2010,Santo Tirso,Município,35-44,,, pessoas,,1353.7
2010,Santo Tirso,Município,45-54,,, pessoas,,2049.0
2010,Santo Tirso,Município,55 ou mais anos,,, pessoas,,1734.0
2010,Santo Tirso,Município,Menos de 25 anos,,, pessoas,,820.3
2010,Santo Tirso,Município,Total,,, pessoas,,7090.0
2010,São Brás de Alportel,Município,25-34,,, pessoas,,78.8
2010,São Brás de Alportel,Município,35-44,,, pessoas,,76.6
2010,São Brás de Alportel,Município,45-54,,, pessoas,,56.8
2010,São Brás de Alportel,Município,55 ou mais anos,,, pessoas,,53.2
2010,São Brás de Alportel,Município,Menos de 25 anos,,, pessoas,,51.2
2010,São Brás de Alportel,Município,Total,,, pessoas,,316.5
2010,São João da Madeira,Município,25-34,,, pessoas,,281.6
2010,São João da Madeira,Município,35-44,,, pessoas,,255.5
2010,São João da Madeira,Município,45-54,,, pessoas,,291.8
2010,São João da Madeira,Município,55 ou mais anos,,, pessoas,,260.1
2010,São João da Madeira,Município,Menos de 25 anos,,, pessoas,,160.3
2010,São João da Madeira,Município,Total,,, pessoas,,1249.3
2010,São João da Pesqueira,Município,25-34,,, pessoas,,71.0
2010,São João da Pesqueira,Município,35-44,,, pessoas,,62.7
2010,São João da Pesqueira,Município,45-54,,, pessoas,,58.9
2010,São João da Pesqueira,Município,55 ou mais anos,,, pessoas,,44.6
2010,São João da Pesqueira,Município,Menos de 25 anos,,, pessoas,,43.7
2010,São João da Pesqueira,Município,Total,,, pessoas,,280.8
2010,São Pedro do Sul,Município,25-34,,, pessoas,,146.7
2010,São Pedro do Sul,Município,35-44,,, pessoas,,136.8
2010,São Pedro do Sul,Município,45-54,,, pessoas,,137.7
2010,São Pedro do Sul,Município,55 ou mais anos,,, pessoas,,145.8
2010,São Pedro do Sul,Município,Menos de 25 anos,,, pessoas,,98.4
2010,São Pedro do Sul,Município,Total,,, pessoas,,665.4
2010,São Roque do Pico,Município,25-34,,, pessoas,x,
2010,São Roque do Pico,Município,35-44,,, pessoas,x,
2010,São Roque do Pico,Município,45-54,,, pessoas,x,
2010,São Roque do Pico,Município,55 ou mais anos,,, pessoas,x,
2010,São Roque do Pico,Município,Menos de 25 anos,,, pessoas,x,
2010,São Roque do Pico,Município,Total,,, pessoas,x,
2010,São Vicente,Município,25-34,,, pessoas,x,
2010,São Vicente,Município,35-44,,, pessoas,x,
2010,São Vicente,Município,45-54,,, pessoas,x,
2010,São Vicente,Município,55 ou mais anos,,, pessoas,x,
2010,São Vicente,Município,Menos de 25 anos,,, pessoas,x,
2010,São Vicente,Município,Total,,, pessoas,x,
2010,Sardoal,Município,25-34,,, pessoas,,46.3
2010,Sardoal,Município,35-44,,, pessoas,,41.8
2010,Sardoal,Município,45-54,,, pessoas,,40.0
2010,Sardoal,Município,55 ou mais anos,,, pessoas,,29.5
2010,Sardoal,Município,Menos de 25 anos,,, pessoas,,39.1
2010,Sardoal,Município,Total,,, pessoas,,196.8
2010,Sátão,Município,25-34,,, pessoas,,155.0
2010,Sátão,Município,35-44,,, pessoas,,157.4
2010,Sátão,Município,45-54,,, pessoas,,156.2
2010,Sátão,Município,55 ou mais anos,,, pessoas,,97.8
2010,Sátão,Município,Menos de 25 anos,,, pessoas,,84.3
2010,Sátão,Município,Total,,, pessoas,,650.7
2010,Seia,Município,25-34,,, pessoas,,285.1
2010,Seia,Município,35-44,,, pessoas,,276.9
2010,Seia,Município,45-54,,, pessoas,,464.2
2010,Seia,Município,55 ou mais anos,,, pessoas,,396.3
2010,Seia,Município,Menos de 25 anos,,, pessoas,,227.8
2010,Seia,Município,Total,,, pessoas,,1650.3
2010,Seixal,Município,25-34,,, pessoas,,1889.8
2010,Seixal,Município,35-44,,, pessoas,,1748.4
2010,Seixal,Município,45-54,,, pessoas,,1617.2
2010,Seixal,Município,55 ou mais anos,,, pessoas,,1342.7
2010,Seixal,Município,Menos de 25 anos,,, pessoas,,764.6
2010,Seixal,Município,Total,,, pessoas,,7362.6
2010,Sernancelhe,Município,25-34,,, pessoas,,41.5
2010,Sernancelhe,Município,35-44,,, pessoas,,46.3
2010,Sernancelhe,Município,45-54,,, pessoas,,62.4
2010,Sernancelhe,Município,55 ou mais anos,,, pessoas,,39.6
2010,Sernancelhe,Município,Menos de 25 anos,,, pessoas,,29.0
2010,Sernancelhe,Município,Total,,, pessoas,,218.8
2010,Serpa,Município,25-34,,, pessoas,,182.7
2010,Serpa,Município,35-44,,, pessoas,,228.5
2010,Serpa,Município,45-54,,, pessoas,,205.6
2010,Serpa,Município,55 ou mais anos,,, pessoas,,185.5
2010,Serpa,Município,Menos de 25 anos,,, pessoas,,107.1
2010,Serpa,Município,Total,,, pessoas,,909.3
2010,Sertã,Município,25-34,,, pessoas,,145.1
2010,Sertã,Município,35-44,,, pessoas,,131.3
2010,Sertã,Município,45-54,,, pessoas,,117.3
2010,Sertã,Município,55 ou mais anos,,, pessoas,,75.2
2010,Sertã,Município,Menos de 25 anos,,, pessoas,,115.8
2010,Sertã,Município,Total,,, pessoas,,584.6
2010,Sesimbra,Município,25-34,,, pessoas,,502.0
2010,Sesimbra,Município,35-44,,, pessoas,,465.4
2010,Sesimbra,Município,45-54,,, pessoas,,408.2
2010,Sesimbra,Município,55 ou mais anos,,, pessoas,,262.1
2010,Sesimbra,Município,Menos de 25 anos,,, pessoas,,194.4
2010,Sesimbra,Município,Total,,, pessoas,,1832.1
2010,Setúbal,Município,25-34,,, pessoas,,1725.0
2010,Setúbal,Município,35-44,,, pessoas,,1654.4
2010,Setúbal,Município,45-54,,, pessoas,,1526.6
2010,Setúbal,Município,55 ou mais anos,,, pessoas,,1168.3
2010,Setúbal,Município,Menos de 25 anos,,, pessoas,,777.3
2010,Setúbal,Município,Total,,, pessoas,,6851.6
2010,Sever do Vouga,Município,25-34,,, pessoas,,80.6
2010,Sever do Vouga,Município,35-44,,, pessoas,,98.1
2010,Sever do Vouga,Município,45-54,,, pessoas,,124.0
2010,Sever do Vouga,Município,55 ou mais anos,,, pessoas,,111.3
2010,Sever do Vouga,Município,Menos de 25 anos,,, pessoas,,60.7
2010,Sever do Vouga,Município,Total,,, pessoas,,474.6
2010,Silves,Município,25-34,,, pessoas,,533.6
2010,Silves,Município,35-44,,, pessoas,,515.3
2010,Silves,Município,45-54,,, pessoas,,461.8
2010,Silves,Município,55 ou mais anos,,, pessoas,,299.7
2010,Silves,Município,Menos de 25 anos,,, pessoas,,207.6
2010,Silves,Município,Total,,, pessoas,,2017.8
2010,Sines,Município,25-34,,, pessoas,,185.3
2010,Sines,Município,35-44,,, pessoas,,155.7
2010,Sines,Município,45-54,,, pessoas,,138.3
2010,Sines,Município,55 ou mais anos,,, pessoas,,87.8
2010,Sines,Município,Menos de 25 anos,,, pessoas,,105.9
2010,Sines,Município,Total,,, pessoas,,672.8
2010,Sintra,Município,25-34,,, pessoas,,4585.7
2010,Sintra,Município,35-44,,, pessoas,,5242.3
2010,Sintra,Município,45-54,,, pessoas,,4088.1
2010,Sintra,Município,55 ou mais anos,,, pessoas,,3004.5
2010,Sintra,Município,Menos de 25 anos,,, pessoas,,1671.4
2010,Sintra,Município,Total,,, pessoas,,18592.0
2010,Sobral de Monte Agraço,Município,25-34,,, pessoas,,84.4
2010,Sobral de Monte Agraço,Município,35-44,,, pessoas,,92.0
2010,Sobral de Monte Agraço,Município,45-54,,, pessoas,,65.5
2010,Sobral de Monte Agraço,Município,55 ou mais anos,,, pessoas,,48.3
2010,Sobral de Monte Agraço,Município,Menos de 25 anos,,, pessoas,,55.9
2010,Sobral de Monte Agraço,Município,Total,,, pessoas,,346.2
2010,Soure,Município,25-34,,, pessoas,,166.8
2010,Soure,Município,35-44,,, pessoas,,143.3
2010,Soure,Município,45-54,,, pessoas,,143.8
2010,Soure,Município,55 ou mais anos,,, pessoas,,173.5
2010,Soure,Município,Menos de 25 anos,,, pessoas,,88.7
2010,Soure,Município,Total,,, pessoas,,716.2
2010,Sousel,Município,25-34,,, pessoas,,62.2
2010,Sousel,Município,35-44,,, pessoas,,48.1
2010,Sousel,Município,45-54,,, pessoas,,41.3
2010,Sousel,Município,55 ou mais anos,,, pessoas,,36.3
2010,Sousel,Município,Menos de 25 anos,,, pessoas,,29.3
2010,Sousel,Município,Total,,, pessoas,,217.2
2010,Tábua,Município,25-34,,, pessoas,,92.7
2010,Tábua,Município,35-44,,, pessoas,,99.6
2010,Tábua,Município,45-54,,, pessoas,,123.8
2010,Tábua,Município,55 ou mais anos,,, pessoas,,98.8
2010,Tábua,Município,Menos de 25 anos,,, pessoas,,72.6
2010,Tábua,Município,Total,,, pessoas,,487.4
2010,Tabuaço,Município,25-34,,, pessoas,,74.0
2010,Tabuaço,Município,35-44,,, pessoas,,82.2
2010,Tabuaço,Município,45-54,,, pessoas,,102.8
2010,Tabuaço,Município,55 ou mais anos,,, pessoas,,66.9
2010,Tabuaço,Município,Menos de 25 anos,,, pessoas,,54.1
2010,Tabuaço,Município,Total,,, pessoas,,379.9
2010,Tarouca,Município,25-34,,, pessoas,,101.1
2010,Tarouca,Município,35-44,,, pessoas,,126.8
2010,Tarouca,Município,45-54,,, pessoas,,137.5
2010,Tarouca,Município,55 ou mais anos,,, pessoas,,62.6
2010,Tarouca,Município,Menos de 25 anos,,, pessoas,,58.5
2010,Tarouca,Município,Total,,, pessoas,,486.5
2010,Tavira,Município,25-34,,, pessoas,,293.9
2010,Tavira,Município,35-44,,, pessoas,,282.7
2010,Tavira,Município,45-54,,, pessoas,,263.7
2010,Tavira,Município,55 ou mais anos,,, pessoas,,175.2
2010,Tavira,Município,Menos de 25 anos,,, pessoas,,130.7
2010,Tavira,Município,Total,,, pessoas,,1146.1
2010,Terras de Bouro,Município,25-34,,, pessoas,,87.5
2010,Terras de Bouro,Município,35-44,,, pessoas,,103.1
2010,Terras de Bouro,Município,45-54,,, pessoas,,98.6
2010,Terras de Bouro,Município,55 ou mais anos,,, pessoas,,83.8
2010,Terras de Bouro,Município,Menos de 25 anos,,, pessoas,,47.3
2010,Terras de Bouro,Município,Total,,, pessoas,,420.3
2010,Tomar,Município,25-34,,, pessoas,,457.3
2010,Tomar,Município,35-44,,, pessoas,,412.9
2010,Tomar,Município,45-54,,, pessoas,,376.3
2010,Tomar,Município,55 ou mais anos,,, pessoas,,286.9
2010,Tomar,Município,Menos de 25 anos,,, pessoas,,296.8
2010,Tomar,Município,Total,,, pessoas,,1830.3
2010,Tondela,Município,25-34,,, pessoas,,175.3
2010,Tondela,Município,35-44,,, pessoas,,177.7
2010,Tondela,Município,45-54,,, pessoas,,225.5
2010,Tondela,Município,55 ou mais anos,,, pessoas,,204.8
2010,Tondela,Município,Menos de 25 anos,,, pessoas,,114.0
2010,Tondela,Município,Total,,, pessoas,,897.3
2010,Torre de Moncorvo,Município,25-34,,, pessoas,,97.9
2010,Torre de Moncorvo,Município,35-44,,, pessoas,,94.2
2010,Torre de Moncorvo,Município,45-54,,, pessoas,,124.4
2010,Torre de Moncorvo,Município,55 ou mais anos,,, pessoas,,121.6
2010,Torre de Moncorvo,Município,Menos de 25 anos,,, pessoas,,85.2
2010,Torre de Moncorvo,Município,Total,,, pessoas,,523.3
2010,Torres Novas,Município,25-34,,, pessoas,,310.4
2010,Torres Novas,Município,35-44,,, pessoas,,275.6
2010,Torres Novas,Município,45-54,,, pessoas,,260.3
2010,Torres Novas,Município,55 ou mais anos,,, pessoas,,210.4
2010,Torres Novas,Município,Menos de 25 anos,,, pessoas,,174.7
2010,Torres Novas,Município,Total,,, pessoas,,1231.3
2010,Torres Vedras,Município,25-34,,, pessoas,,853.2
2010,Torres Vedras,Município,35-44,,, pessoas,,721.8
2010,Torres Vedras,Município,45-54,,, pessoas,,583.3
2010,Torres Vedras,Município,55 ou mais anos,,, pessoas,,439.1
2010,Torres Vedras,Município,Menos de 25 anos,,, pessoas,,475.1
2010,Torres Vedras,Município,Total,,, pessoas,,3072.3
2010,Trancoso,Município,25-34,,, pessoas,,55.7
2010,Trancoso,Município,35-44,,, pessoas,,52.9
2010,Trancoso,Município,45-54,,, pessoas,,43.5
2010,Trancoso,Município,55 ou mais anos,,, pessoas,,24.8
2010,Trancoso,Município,Menos de 25 anos,,, pessoas,,48.1
2010,Trancoso,Município,Total,,, pessoas,,224.9
2010,Trofa,Município,25-34,,, pessoas,,663.6
2010,Trofa,Município,35-44,,, pessoas,,860.0
2010,Trofa,Município,45-54,,, pessoas,,983.4
2010,Trofa,Município,55 ou mais anos,,, pessoas,,813.4
2010,Trofa,Município,Menos de 25 anos,,, pessoas,,427.3
2010,Trofa,Município,Total,,, pessoas,,3747.8
2010,Vagos,Município,25-34,,, pessoas,,228.2
2010,Vagos,Município,35-44,,, pessoas,,177.8
2010,Vagos,Município,45-54,,, pessoas,,169.5
2010,Vagos,Município,55 ou mais anos,,, pessoas,,139.0
2010,Vagos,Município,Menos de 25 anos,,, pessoas,,130.3
2010,Vagos,Município,Total,,, pessoas,,844.8
2010,Vale de Cambra,Município,25-34,,, pessoas,,225.5
2010,Vale de Cambra,Município,35-44,,, pessoas,,141.6
2010,Vale de Cambra,Município,45-54,,, pessoas,,155.4
2010,Vale de Cambra,Município,55 ou mais anos,,, pessoas,,146.3
2010,Vale de Cambra,Município,Menos de 25 anos,,, pessoas,,105.3
2010,Vale de Cambra,Município,Total,,, pessoas,,774.1
2010,Valença,Município,25-34,,, pessoas,,156.0
2010,Valença,Município,35-44,,, pessoas,,166.9
2010,Valença,Município,45-54,,, pessoas,,126.8
2010,Valença,Município,55 ou mais anos,,, pessoas,,98.9
2010,Valença,Município,Menos de 25 anos,,, pessoas,,97.4
2010,Valença,Município,Total,,, pessoas,,646.1
2010,Valongo,Município,25-34,,, pessoas,,1786.2
2010,Valongo,Município,35-44,,, pessoas,,1888.5
2010,Valongo,Município,45-54,,, pessoas,,1833.8
2010,Valongo,Município,55 ou mais anos,,, pessoas,,1165.2
2010,Valongo,Município,Menos de 25 anos,,, pessoas,,1077.6
2010,Valongo,Município,Total,,, pessoas,,7751.2
2010,Valpaços,Município,25-34,,, pessoas,,187.9
2010,Valpaços,Município,35-44,,, pessoas,,177.9
2010,Valpaços,Município,45-54,,, pessoas,,233.8
2010,Valpaços,Município,55 ou mais anos,,, pessoas,,177.3
2010,Valpaços,Município,Menos de 25 anos,,, pessoas,,150.3
2010,Valpaços,Município,Total,,, pessoas,,927.2
2010,Velas,Município,25-34,,, pessoas,x,
2010,Velas,Município,35-44,,, pessoas,x,
2010,Velas,Município,45-54,,, pessoas,x,
2010,Velas,Município,55 ou mais anos,,, pessoas,x,
2010,Velas,Município,Menos de 25 anos,,, pessoas,x,
2010,Velas,Município,Total,,, pessoas,x,
2010,Vendas Novas,Município,25-34,,, pessoas,,117.1
2010,Vendas Novas,Município,35-44,,, pessoas,,76.3
2010,Vendas Novas,Município,45-54,,, pessoas,,69.4
2010,Vendas Novas,Município,55 ou mais anos,,, pessoas,,53.8
2010,Vendas Novas,Município,Menos de 25 anos,,, pessoas,,69.7
2010,Vendas Novas,Município,Total,,, pessoas,,386.3
2010,Viana do Alentejo,Município,25-34,,, pessoas,,57.3
2010,Viana do Alentejo,Município,35-44,,, pessoas,,54.5
2010,Viana do Alentejo,Município,45-54,,, pessoas,,44.8
2010,Viana do Alentejo,Município,55 ou mais anos,,, pessoas,,17.2
2010,Viana do Alentejo,Município,Menos de 25 anos,,, pessoas,,40.2
2010,Viana do Alentejo,Município,Total,,, pessoas,,213.8
2010,Viana do Castelo,Município,25-34,,, pessoas,,1118.0
2010,Viana do Castelo,Município,35-44,,, pessoas,,1085.3
2010,Viana do Castelo,Município,45-54,,, pessoas,,1067.3
2010,Viana do Castelo,Município,55 ou mais anos,,, pessoas,,805.9
2010,Viana do Castelo,Município,Menos de 25 anos,,, pessoas,,551.3
2010,Viana do Castelo,Município,Total,,, pessoas,,4627.8
2010,Vidigueira,Município,25-34,,, pessoas,,73.2
2010,Vidigueira,Município,35-44,,, pessoas,,55.4
2010,Vidigueira,Município,45-54,,, pessoas,,55.5
2010,Vidigueira,Município,55 ou mais anos,,, pessoas,,63.8
2010,Vidigueira,Município,Menos de 25 anos,,, pessoas,,36.2
2010,Vidigueira,Município,Total,,, pessoas,,284.1
2010,Vieira do Minho,Município,25-34,,, pessoas,,219.7
2010,Vieira do Minho,Município,35-44,,, pessoas,,198.6
2010,Vieira do Minho,Município,45-54,,, pessoas,,220.0
2010,Vieira do Minho,Município,55 ou mais anos,,, pessoas,,201.2
2010,Vieira do Minho,Município,Menos de 25 anos,,, pessoas,,113.1
2010,Vieira do Minho,Município,Total,,, pessoas,,952.5
2010,Vila da Praia da Vitória,Município,25-34,,, pessoas,x,
2010,Vila da Praia da Vitória,Município,35-44,,, pessoas,x,
2010,Vila da Praia da Vitória,Município,45-54,,, pessoas,x,
2010,Vila da Praia da Vitória,Município,55 ou mais anos,,, pessoas,x,
2010,Vila da Praia da Vitória,Município,Menos de 25 anos,,, pessoas,x,
2010,Vila da Praia da Vitória,Município,Total,,, pessoas,x,
2010,Vila de Rei,Município,25-34,,, pessoas,,26.3
2010,Vila de Rei,Município,35-44,,, pessoas,,15.9
2010,Vila de Rei,Município,45-54,,, pessoas,,22.1
2010,Vila de Rei,Município,55 ou mais anos,,, pessoas,,21.5
2010,Vila de Rei,Município,Menos de 25 anos,,, pessoas,,16.1
2010,Vila de Rei,Município,Total,,, pessoas,,101.8
2010,Vila do Bispo,Município,25-34,,, pessoas,,41.3
2010,Vila do Bispo,Município,35-44,,, pessoas,,40.2
2010,Vila do Bispo,Município,45-54,,, pessoas,,40.8
2010,Vila do Bispo,Município,55 ou mais anos,,, pessoas,,31.5
2010,Vila do Bispo,Município,Menos de 25 anos,,, pessoas,,21.1
2010,Vila do Bispo,Município,Total,,, pessoas,,174.8
2010,Vila do Conde,Município,25-34,,, pessoas,,1218.3
2010,Vila do Conde,Município,35-44,,, pessoas,,1180.5
2010,Vila do Conde,Município,45-54,,, pessoas,,1399.1
2010,Vila do Conde,Município,55 ou mais anos,,, pessoas,,1229.9
2010,Vila do Conde,Município,Menos de 25 anos,,, pessoas,,676.9
2010,Vila do Conde,Município,Total,,, pessoas,,5704.8
2010,Vila do Porto,Município,25-34,,, pessoas,x,
2010,Vila do Porto,Município,35-44,,, pessoas,x,
2010,Vila do Porto,Município,45-54,,, pessoas,x,
2010,Vila do Porto,Município,55 ou mais anos,,, pessoas,x,
2010,Vila do Porto,Município,Menos de 25 anos,,, pessoas,x,
2010,Vila do Porto,Município,Total,,, pessoas,x,
2010,Vila Flor,Município,25-34,,, pessoas,,70.4
2010,Vila Flor,Município,35-44,,, pessoas,,74.7
2010,Vila Flor,Município,45-54,,, pessoas,,80.6
2010,Vila Flor,Município,55 ou mais anos,,, pessoas,,72.8
2010,Vila Flor,Município,Menos de 25 anos,,, pessoas,,44.3
2010,Vila Flor,Município,Total,,, pessoas,,342.8
2010,Vila Franca de Xira,Município,25-34,,, pessoas,,1787.0
2010,Vila Franca de Xira,Município,35-44,,, pessoas,,1511.3
2010,Vila Franca de Xira,Município,45-54,,, pessoas,,1314.6
2010,Vila Franca de Xira,Município,55 ou mais anos,,, pessoas,,1178.0
2010,Vila Franca de Xira,Município,Menos de 25 anos,,, pessoas,,784.9
2010,Vila Franca de Xira,Município,Total,,, pessoas,,6575.8
2010,Vila Franca do Campo,Município,25-34,,, pessoas,x,
2010,Vila Franca do Campo,Município,35-44,,, pessoas,x,
2010,Vila Franca do Campo,Município,45-54,,, pessoas,x,
2010,Vila Franca do Campo,Município,55 ou mais anos,,, pessoas,x,
2010,Vila Franca do Campo,Município,Menos de 25 anos,,, pessoas,x,
2010,Vila Franca do Campo,Município,Total,,, pessoas,x,
2010,Vila Nova da Barquinha,Município,25-34,,, pessoas,,71.8
2010,Vila Nova da Barquinha,Município,35-44,,, pessoas,,56.1
2010,Vila Nova da Barquinha,Município,45-54,,, pessoas,,42.1
2010,Vila Nova da Barquinha,Município,55 ou mais anos,,, pessoas,,34.3
2010,Vila Nova da Barquinha,Município,Menos de 25 anos,,, pessoas,,36.9
2010,Vila Nova da Barquinha,Município,Total,,, pessoas,,241.2
2010,Vila Nova de Cerveira,Município,25-34,,, pessoas,,80.6
2010,Vila Nova de Cerveira,Município,35-44,,, pessoas,,86.2
2010,Vila Nova de Cerveira,Município,45-54,,, pessoas,,78.9
2010,Vila Nova de Cerveira,Município,55 ou mais anos,,, pessoas,,73.3
2010,Vila Nova de Cerveira,Município,Menos de 25 anos,,, pessoas,,51.3
2010,Vila Nova de Cerveira,Município,Total,,, pessoas,,370.3
2010,Vila Nova de Famalicão,Município,25-34,,, pessoas,,1659.9
2010,Vila Nova de Famalicão,Município,35-44,,, pessoas,,1938.1
2010,Vila Nova de Famalicão,Município,45-54,,, pessoas,,2492.3
2010,Vila Nova de Famalicão,Município,55 ou mais anos,,, pessoas,,2084.8
2010,Vila Nova de Famalicão,Município,Menos de 25 anos,,, pessoas,,924.8
2010,Vila Nova de Famalicão,Município,Total,,, pessoas,,9099.8
2010,Vila Nova de Foz Côa,Município,25-34,,, pessoas,,81.4
2010,Vila Nova de Foz Côa,Município,35-44,,, pessoas,,59.9
2010,Vila Nova de Foz Côa,Município,45-54,,, pessoas,,57.8
2010,Vila Nova de Foz Côa,Município,55 ou mais anos,,, pessoas,,30.7
2010,Vila Nova de Foz Côa,Município,Menos de 25 anos,,, pessoas,,58.6
2010,Vila Nova de Foz Côa,Município,Total,,, pessoas,,288.4
2010,Vila Nova de Gaia,Município,25-34,,, pessoas,,5924.5
2010,Vila Nova de Gaia,Município,35-44,,, pessoas,,6873.4
2010,Vila Nova de Gaia,Município,45-54,,, pessoas,,6955.8
2010,Vila Nova de Gaia,Município,55 ou mais anos,,, pessoas,,5032.5
2010,Vila Nova de Gaia,Município,Menos de 25 anos,,, pessoas,,2966.8
2010,Vila Nova de Gaia,Município,Total,,, pessoas,,27752.9
2010,Vila Nova de Paiva,Município,25-34,,, pessoas,,82.6
2010,Vila Nova de Paiva,Município,35-44,,, pessoas,,61.5
2010,Vila Nova de Paiva,Município,45-54,,, pessoas,,84.5
2010,Vila Nova de Paiva,Município,55 ou mais anos,,, pessoas,,68.3
2010,Vila Nova de Paiva,Município,Menos de 25 anos,,, pessoas,,61.6
2010,Vila Nova de Paiva,Município,Total,,, pessoas,,358.4
